,Reward,Actor Loss,Critic Loss,Training Time
0,133098.09999999998,-61.59132766723633,208.40011596679688,1435.4047257900238
1,136041.8,-59.578269958496094,849.101806640625,
2,136791.1,-47.51253890991211,638.7706298828125,
3,141094.69999999998,-33.789093017578125,362.4329528808594,
4,130272.0,-28.8280029296875,298.7421569824219,
5,123485.30000000002,-29.36572265625,349.8749084472656,
6,110810.9,-36.77806091308594,298.26690673828125,
7,114919.40000000002,-44.42335891723633,245.40286254882812,
8,120845.8,-49.046512603759766,170.79400634765625,
9,151028.1,-51.14533233642578,315.4807434082031,
10,131911.5,-44.26600646972656,317.71868896484375,
11,129702.6,-37.13212203979492,121.89986419677734,
12,139433.49999999997,-32.89275360107422,253.1667938232422,
13,134967.2,-33.692298889160156,230.12203979492188,
14,120959.49999999999,-36.467342376708984,199.75868225097656,
15,133953.09999999998,-40.91887283325195,242.12173461914062,
16,119097.10000000002,-49.43865966796875,115.22450256347656,
17,103354.70000000001,-52.34794235229492,160.86294555664062,
18,123219.29999999999,-51.94962692260742,335.2922668457031,
19,118795.6,-49.62657165527344,273.9598083496094,
20,145014.0,-44.82469177246094,240.6229248046875,
21,130823.90000000001,-36.65430450439453,172.38499450683594,
22,117571.30000000002,-34.018795013427734,137.14718627929688,
23,117861.90000000002,-34.17234802246094,256.42340087890625,
24,151194.30000000002,-36.65830993652344,227.9005584716797,
25,144096.90000000002,-41.02315902709961,146.19650268554688,
26,128237.39999999998,-43.740936279296875,177.21929931640625,
27,131474.5,-43.84873962402344,142.35108947753906,
28,126150.80000000002,-40.347312927246094,215.7725372314453,
29,136369.8,-36.893524169921875,180.96319580078125,
30,114593.39999999998,-36.6477165222168,120.14169311523438,
31,125052.3,-39.330448150634766,140.89566040039062,
32,137874.4,-42.15139389038086,137.11155700683594,
33,110038.99999999999,-44.11124038696289,140.38455200195312,
34,125034.40000000001,-41.927085876464844,162.98080444335938,
35,152560.29999999996,-38.7607307434082,152.47567749023438,
36,117681.9,-37.62959289550781,105.7594985961914,
37,158206.50000000003,-39.02928924560547,147.2136993408203,
38,112618.70000000001,-43.81332015991211,115.19770050048828,
39,149354.59999999998,-43.27399444580078,88.40716552734375,
40,103025.90000000001,-41.40702438354492,137.31056213378906,
41,141734.80000000002,-39.43973922729492,115.51371002197266,
42,112770.09999999999,-35.73115539550781,254.95175170898438,
43,136130.1,-34.14410400390625,245.89138793945312,
44,113096.1,-35.38800048828125,206.8208770751953,
45,89281.59999999999,-39.042015075683594,182.34336853027344,
46,151306.59999999995,-42.92314529418945,151.99679565429688,
47,137751.59999999998,-45.06639862060547,270.2187194824219,
48,131856.5,-42.57810974121094,119.54708099365234,
49,136515.8,-40.79220199584961,129.74737548828125,
50,122357.49999999999,-36.07609176635742,148.49742126464844,
51,124584.50000000001,-33.62248611450195,165.77291870117188,
52,101942.70000000001,-35.60595703125,151.4849090576172,
53,105885.30000000002,-37.35853958129883,162.95333862304688,
54,99724.59999999999,-42.17753219604492,146.74351501464844,
55,129079.59999999999,-44.9074592590332,287.7900085449219,
56,117237.6,-44.26677322387695,150.37527465820312,
57,130894.5,-41.78034973144531,120.77410125732422,
58,132041.7,-36.42576217651367,192.73919677734375,
59,175645.99999999997,-34.17283248901367,178.07464599609375,
60,124465.3,-35.021400451660156,243.35687255859375,
61,132950.1,-37.636844635009766,188.44918823242188,
62,121745.60000000002,-40.98331069946289,114.50840759277344,
63,149628.0,-43.65886688232422,117.91065979003906,
64,145360.80000000002,-43.357460021972656,256.9411315917969,
65,132318.2,-40.21080017089844,143.439208984375,
66,139514.0,-37.030113220214844,137.99891662597656,
67,118980.59999999998,-34.211448669433594,155.38876342773438,
68,115797.60000000002,-34.89205551147461,188.27113342285156,
69,145760.1,-38.672393798828125,109.63164520263672,
70,113985.69999999998,-43.38428497314453,122.76216888427734,
71,137973.7,-44.3790168762207,104.0140380859375,
72,138750.89999999997,-43.84645080566406,220.85446166992188,
73,136218.3,-42.03431701660156,101.21562194824219,
74,131752.0,-37.58957290649414,101.54217529296875,
75,120065.00000000001,-35.23495101928711,173.03341674804688,
76,123754.40000000002,-34.83930969238281,157.31906127929688,
77,148824.20000000004,-37.570152282714844,191.00497436523438,
78,144961.09999999998,-42.08132553100586,115.50817108154297,
79,128297.70000000001,-44.144813537597656,101.76250457763672,
80,144462.6,-44.91252899169922,160.6979217529297,
81,137577.6,-43.05982208251953,157.2177734375,
82,133408.50000000003,-37.64891815185547,173.89288330078125,
83,157486.4,-36.14761734008789,113.56896209716797,
84,114330.60000000002,-34.23183822631836,154.73773193359375,
85,123226.20000000001,-37.37911605834961,139.2437286376953,
86,158256.90000000002,-40.66650390625,142.38162231445312,
87,135110.69999999995,-42.069026947021484,70.22994232177734,
88,82878.9,-41.93933868408203,131.26565551757812,
89,168724.39999999997,-39.20954132080078,98.68771362304688,
90,112379.3,-35.28446578979492,125.08580017089844,
91,162125.40000000002,-34.976741790771484,116.50646209716797,
92,130689.80000000002,-34.87342071533203,96.00892639160156,
93,113740.1,-37.96877670288086,151.872802734375,
94,121132.1,-43.02775192260742,89.80216217041016,
95,120127.00000000001,-45.6457405090332,162.68423461914062,
96,114500.5,-45.68891525268555,198.58421325683594,
97,133468.8,-43.327152252197266,95.7515640258789,
98,155823.09999999998,-38.76409912109375,129.94430541992188,
99,107966.8,-36.52348709106445,89.97615814208984,
100,,-36.57447052001953,170.60812377929688,
101,,-38.102752685546875,134.9879913330078,
102,,-39.19133758544922,93.92300415039062,
103,,-39.5189094543457,112.46401977539062,
104,,-39.21906661987305,140.995361328125,
105,,-36.55485916137695,127.49147033691406,
106,,-37.237274169921875,145.9480438232422,
107,,-39.924068450927734,131.79379272460938,
108,,-39.98696517944336,151.43655395507812,
109,,-36.417396545410156,125.67244720458984,
110,,-33.50662612915039,218.32334899902344,
111,,-33.804744720458984,146.898193359375,
112,,-34.386619567871094,154.52804565429688,
113,,-37.70625305175781,123.82234191894531,
114,,-41.48679733276367,89.0421142578125,
115,,-45.052371978759766,100.35147857666016,
116,,-44.63669967651367,185.1228485107422,
117,,-42.68217849731445,109.82620239257812,
118,,-38.197349548339844,192.486083984375,
119,,-33.568641662597656,126.22454833984375,
120,,-30.581735610961914,157.88766479492188,
121,,-29.56319808959961,168.24420166015625,
122,,-31.87192726135254,221.05023193359375,
123,,-34.89033126831055,159.84506225585938,
124,,-40.20702362060547,128.45440673828125,
125,,-42.58268356323242,112.1991958618164,
126,,-42.68703842163086,163.7137451171875,
127,,-41.01760482788086,150.55691528320312,
128,,-37.764732360839844,168.74398803710938,
129,,-35.67915344238281,122.15361022949219,
130,,-35.92502212524414,91.84224700927734,
131,,-38.31340789794922,116.80101013183594,
132,,-39.1585693359375,112.08412170410156,
133,,-40.23724365234375,66.80297088623047,
134,,-39.73252487182617,73.75226593017578,
135,,-38.05667495727539,119.438720703125,
136,,-35.333335876464844,100.19710540771484,
137,,-33.27696228027344,126.49935150146484,
138,,-34.55670928955078,113.15614318847656,
139,,-37.71147537231445,119.8337631225586,
140,,-41.09165954589844,94.13993835449219,
141,,-43.82419967651367,115.20265197753906,
142,,-42.369964599609375,64.30651092529297,
143,,-39.82243728637695,88.82958984375,
144,,-36.46893310546875,122.51753997802734,
145,,-34.47677230834961,72.43275451660156,
146,,-35.20323181152344,104.44313049316406,
147,,-37.035057067871094,125.87482452392578,
148,,-38.029563903808594,118.09964752197266,
149,,-39.103477478027344,66.10066223144531,
150,,-38.34340286254883,148.0313262939453,
151,,-37.91310501098633,104.6727523803711,
152,,-39.32572555541992,80.76319885253906,
153,,-40.510074615478516,141.47225952148438,
154,,-37.60193634033203,69.37016296386719,
155,,-34.00053787231445,150.80618286132812,
156,,-33.32352066040039,86.5251235961914,
157,,-34.379554748535156,120.29145050048828,
158,,-35.93923568725586,162.04934692382812,
159,,-37.916648864746094,120.84483337402344,
160,,-38.008689880371094,134.2431640625,
161,,-37.94428634643555,100.3180160522461,
162,,-37.93703842163086,125.06494140625,
163,,-34.7416877746582,151.4423370361328,
164,,-34.39484405517578,119.76939392089844,
165,,-36.147151947021484,89.64837646484375,
166,,-39.385746002197266,82.55235290527344,
167,,-40.67694854736328,100.08709716796875,
168,,-40.09727096557617,72.30989837646484,
169,,-38.00423812866211,71.49745178222656,
170,,-33.7610969543457,110.15991973876953,
171,,-32.416168212890625,133.3184051513672,
172,,-33.39919662475586,117.46244812011719,
173,,-36.81243133544922,138.84715270996094,
174,,-38.909385681152344,80.75564575195312,
175,,-40.0726318359375,73.91156005859375,
176,,-38.88187026977539,67.11500549316406,
177,,-35.52629470825195,132.58584594726562,
178,,-34.497127532958984,127.7121810913086,
179,,-34.71158981323242,103.19705200195312,
180,,-37.53230667114258,87.01287078857422,
181,,-42.23731994628906,32.56317901611328,
182,,-43.38340377807617,95.7679672241211,
183,,-43.16468048095703,105.1351547241211,
184,,-40.79201126098633,95.8419418334961,
185,,-36.708641052246094,149.55865478515625,
186,,-35.09281539916992,67.25477600097656,
187,,-35.5994758605957,66.49183654785156,
188,,-37.61676788330078,123.77915954589844,
189,,-37.59064483642578,114.16231536865234,
190,,-39.81083297729492,50.19506072998047,
191,,-38.15531539916992,89.8199234008789,
192,,-36.66570281982422,99.75785064697266,
193,,-36.48630142211914,55.78038024902344,
194,,-38.174537658691406,91.12919616699219,
195,,-37.7456169128418,123.94379425048828,
196,,-35.642879486083984,143.67919921875,
197,,-35.606834411621094,48.74020004272461,
198,,-37.9627685546875,90.87755584716797,
199,,-40.970184326171875,63.758270263671875,
200,,-41.76469039916992,147.2223358154297,
201,,-40.36759567260742,125.54832458496094,
202,,-37.1315803527832,130.08883666992188,
203,,-34.38474655151367,113.0077133178711,
204,,-32.19144058227539,142.4591522216797,
205,,-31.454458236694336,128.33795166015625,
206,,-33.30137634277344,98.02885437011719,
207,,-36.82554244995117,79.48954010009766,
208,,-39.37709045410156,81.45439147949219,
209,,-40.02231216430664,77.62063598632812,
210,,-39.07065200805664,122.28182983398438,
211,,-36.79641342163086,82.76026153564453,
212,,-33.89239501953125,99.3807373046875,
213,,-33.01337814331055,125.55758666992188,
214,,-34.80027389526367,169.56866455078125,
215,,-37.45005798339844,60.25783920288086,
216,,-40.872642517089844,77.51853942871094,
217,,-42.24791717529297,89.30899810791016,
218,,-40.84950637817383,123.11078643798828,
219,,-38.97468566894531,139.50726318359375,
220,,-34.882991790771484,77.00733947753906,
221,,-33.10895538330078,93.75286102294922,
222,,-33.20433044433594,90.351318359375,
223,,-34.42474365234375,131.48794555664062,
224,,-38.24069595336914,69.91510772705078,
225,,-40.50718307495117,73.24358367919922,
226,,-39.42955780029297,111.5814208984375,
227,,-37.15480041503906,74.63565063476562,
228,,-32.91943359375,168.3791046142578,
229,,-32.3945198059082,75.4579849243164,
230,,-32.31203842163086,142.03076171875,
231,,-34.59716796875,89.2460708618164,
232,,-38.7335205078125,59.91160202026367,
233,,-39.258628845214844,96.8827896118164,
234,,-40.28529739379883,122.037353515625,
235,,-37.33070373535156,97.01433563232422,
236,,-33.598060607910156,107.35393524169922,
237,,-32.07611083984375,60.47501754760742,
238,,-32.54862594604492,68.73240661621094,
239,,-34.82722091674805,153.99679565429688,
240,,-37.86993408203125,105.3076171875,
241,,-38.455528259277344,105.76765441894531,
242,,-37.81542205810547,82.09821319580078,
243,,-35.75252151489258,66.9067153930664,
244,,-31.067901611328125,170.79498291015625,
245,,-30.472272872924805,108.14439392089844,
246,,-31.029325485229492,96.8299331665039,
247,,-33.12022018432617,103.12852478027344,
248,,-36.981529235839844,75.73638153076172,
249,,-37.87174606323242,117.35723114013672,
250,,-37.59374237060547,199.3309783935547,
251,,-36.05833435058594,132.13194274902344,
252,,-33.20381164550781,85.78933715820312,
253,,-32.05286407470703,126.28060150146484,
254,,-32.32949447631836,109.82044982910156,
255,,-35.122318267822266,107.81619262695312,
256,,-38.64628219604492,87.52784729003906,
257,,-41.413455963134766,91.32283020019531,
258,,-40.74712371826172,127.65109252929688,
259,,-38.67278289794922,119.34293365478516,
260,,-34.87944793701172,110.96688842773438,
261,,-33.197174072265625,34.558441162109375,
262,,-33.28195571899414,111.9937744140625,
263,,-35.690216064453125,73.64470672607422,
264,,-35.40611267089844,120.30571746826172,
265,,-34.68836212158203,115.1193618774414,
266,,-33.86040115356445,91.84390258789062,
267,,-35.33193588256836,76.6981201171875,
268,,-37.887062072753906,54.84603500366211,
269,,-39.11967086791992,50.1315803527832,
270,,-37.272464752197266,63.4810905456543,
271,,-34.71714401245117,154.54083251953125,
272,,-32.832244873046875,127.88333892822266,
273,,-32.6201171875,71.97557830810547,
274,,-34.17667770385742,88.5235824584961,
275,,-36.31290054321289,140.7615509033203,
276,,-36.06475067138672,95.65158081054688,
277,,-33.98994445800781,116.07583618164062,
278,,-34.509578704833984,90.32799530029297,
279,,-35.6484260559082,84.72611999511719,
280,,-37.79373550415039,65.0013656616211,
281,,-37.03300857543945,108.60941314697266,
282,,-35.5245475769043,83.94691467285156,
283,,-32.49703598022461,81.3241958618164,
284,,-31.54451560974121,61.514495849609375,
285,,-31.543304443359375,94.20005798339844,
286,,-34.20884323120117,129.51646423339844,
287,,-37.1430549621582,76.93231964111328,
288,,-38.42538070678711,81.15257263183594,
289,,-38.52953338623047,122.30335998535156,
290,,-36.40888214111328,55.592132568359375,
291,,-32.63043212890625,94.20376586914062,
292,,-30.444841384887695,121.74220275878906,
293,,-31.06081771850586,81.30316925048828,
294,,-33.29182052612305,70.06330108642578,
295,,-36.99847412109375,54.682830810546875,
296,,-38.43301010131836,94.00318145751953,
297,,-37.90504455566406,83.04061126708984,
298,,-34.90439987182617,181.95953369140625,
299,,-34.38853454589844,74.53675842285156,
300,,-35.24582290649414,65.07677459716797,
301,,-33.75493621826172,73.86453247070312,
302,,-33.93977355957031,98.26814270019531,
303,,-35.441978454589844,87.11740112304688,
304,,-36.15764236450195,67.25120544433594,
305,,-35.62310028076172,52.47854232788086,
306,,-33.21859359741211,61.13792419433594,
307,,-33.07704162597656,99.0076904296875,
308,,-34.46316146850586,110.16515350341797,
309,,-36.47163009643555,59.85679626464844,
310,,-38.05266571044922,102.37004852294922,
311,,-36.709068298339844,101.8117446899414,
312,,-33.86933517456055,116.21168518066406,
313,,-31.75664710998535,92.314453125,
314,,-29.05243492126465,125.99624633789062,
315,,-29.187477111816406,124.38199615478516,
316,,-31.410228729248047,84.10665893554688,
317,,-34.830162048339844,132.29701232910156,
318,,-36.03696823120117,118.32171630859375,
319,,-37.87246322631836,45.18289566040039,
320,,-35.14665603637695,62.11741256713867,
321,,-33.1536979675293,86.35867309570312,
322,,-32.97919464111328,55.73975372314453,
323,,-33.587181091308594,120.03475952148438,
324,,-35.91960144042969,52.23149108886719,
325,,-36.83351516723633,102.48915100097656,
326,,-35.17106628417969,95.36708068847656,
327,,-34.71320724487305,50.60802459716797,
328,,-33.80043411254883,87.97638702392578,
329,,-30.111328125,171.9318389892578,
330,,-28.518329620361328,98.36762237548828,
331,,-28.91560935974121,99.6861801147461,
332,,-30.7711181640625,103.43511199951172,
333,,-34.71943664550781,109.03226470947266,
334,,-36.52439498901367,122.02457427978516,
335,,-36.79518127441406,148.33621215820312,
336,,-34.64960861206055,76.29804229736328,
337,,-32.0898323059082,87.8692855834961,
338,,-30.656530380249023,131.6149444580078,
339,,-31.680805206298828,120.22113800048828,
340,,-33.24512481689453,44.75764465332031,
341,,-36.856056213378906,99.65294647216797,
342,,-38.72019958496094,75.33114624023438,
343,,-37.83720016479492,76.00090026855469,
344,,-36.168540954589844,99.74761199951172,
345,,-32.97331619262695,99.56312561035156,
346,,-31.0157470703125,111.0746078491211,
347,,-30.935636520385742,96.64298248291016,
348,,-33.200618743896484,83.35305786132812,
349,,-36.71458435058594,80.74700927734375,
350,,-37.65931701660156,68.78919982910156,
351,,-37.18779373168945,114.60659790039062,
352,,-35.27969741821289,63.20265579223633,
353,,-31.859676361083984,79.25890350341797,
354,,-31.0262393951416,70.58625793457031,
355,,-31.65118980407715,62.28792190551758,
356,,-32.97971725463867,56.26108169555664,
357,,-35.83024978637695,76.38238525390625,
358,,-37.43498229980469,78.08467102050781,
359,,-36.252288818359375,143.55384826660156,
360,,-34.4636116027832,57.30162048339844,
361,,-30.613250732421875,100.26931762695312,
362,,-28.340883255004883,88.72056579589844,
363,,-29.128141403198242,108.11587524414062,
364,,-30.788969039916992,138.30540466308594,
365,,-34.30428695678711,90.97100067138672,
366,,-38.81984329223633,44.09316635131836,
367,,-40.81420135498047,133.58262634277344,
368,,-41.48273849487305,106.37071990966797,
369,,-40.20743179321289,77.2584228515625,
370,,-37.59784698486328,145.37648010253906,
371,,-32.96293640136719,126.25202178955078,
