,Reward,Acceptance Ratio,Actor Loss,Critic Loss,Training Time
0,14.469902000000001,0.985,22.287251949310303,114.4733247756958,3397.8673927783966
1,15.961940000000004,0.99,14.762154579162598,45.71700716018677,
2,15.685205999999997,0.9949999999999999,19.76248264312744,23.352476596832275,
3,15.105690999999997,1.0,13.97428297996521,25.946699619293213,
4,16.188186,0.985,20.209856510162354,44.406904220581055,
5,14.981577999999999,0.99,25.84692144393921,25.98391580581665,
6,15.491891999999998,0.9949999999999999,21.065163612365723,23.905354976654053,
7,16.269472,0.97,24.090819835662842,19.89690065383911,
8,15.255283000000002,0.99,20.651771068572998,18.096965312957764,
9,15.172331999999994,0.985,20.29311513900757,16.727131366729736,
10,14.158263000000009,0.97,20.016061782836914,22.167417526245117,
11,15.040434999999997,0.99,24.217273235321045,19.25036096572876,
12,15.609392999999994,0.9800000000000001,17.680725574493408,18.881083488464355,
13,14.287099999999995,1.0,15.112788677215576,19.896087169647217,
14,15.270534999999999,0.9949999999999999,15.029867887496948,15.935290098190308,
15,13.761795000000001,0.9800000000000001,19.00182819366455,16.96762204170227,
16,14.838647999999987,0.99,18.811756134033203,17.04366111755371,
17,14.624589,0.9800000000000001,22.822375774383545,15.91989517211914,
18,15.343742999999995,0.9650000000000001,18.827383279800415,16.08036994934082,
19,13.402299000000005,0.95,22.184546947479248,18.36200261116028,
20,14.165504999999996,0.985,20.867732048034668,17.41197395324707,
21,13.69642100000001,0.985,25.627418994903564,20.74182152748108,
22,15.472590999999989,0.97,15.162123680114746,17.489208459854126,
23,14.532496999999998,0.9949999999999999,17.78558087348938,13.126103401184082,
24,15.442028000000004,0.9650000000000001,22.177170276641846,17.266244888305664,
25,14.717643,0.9949999999999999,23.87275218963623,15.582483291625977,
26,15.478515000000002,0.975,14.344825983047485,14.280505180358887,
27,15.858741999999996,0.9550000000000001,26.977540493011475,16.493436098098755,
28,14.612092000000015,0.9800000000000001,14.809004783630371,14.53574013710022,
29,14.520201999999994,0.975,22.941935539245605,13.516135454177856,
30,15.776264999999986,0.9949999999999999,21.730384826660156,13.43141222000122,
31,13.108106000000001,0.985,18.321899890899658,11.665070295333862,
32,14.825665000000004,0.985,18.862022161483765,13.601828336715698,
33,14.271243999999992,0.9949999999999999,18.526453018188477,16.207271099090576,
34,17.060917,0.96,19.38185739517212,13.759100675582886,
35,14.850559999999998,0.975,20.21338653564453,13.539403676986694,
36,16.151524000000002,0.9949999999999999,22.939907550811768,12.441153287887573,
37,16.040080999999994,0.985,14.340824365615845,11.23180365562439,
38,14.10493999999999,0.9550000000000001,22.015216827392578,11.258521318435669,
39,14.921263,0.985,20.611284255981445,11.515522480010986,
40,14.975378999999995,0.985,20.0657639503479,11.387822151184082,
41,14.052895999999999,0.97,13.905664205551147,11.35324239730835,
42,15.506597000000003,0.9949999999999999,19.850550174713135,11.773498773574829,
43,14.58149099999999,0.9949999999999999,21.59560251235962,11.314660549163818,
44,17.043007999999993,0.9800000000000001,19.747686862945557,13.648369073867798,
45,15.073522000000002,0.975,14.948803424835205,12.679848670959473,
46,13.783105999999998,0.9949999999999999,19.474663734436035,10.73138427734375,
47,16.444806999999997,0.95,17.406198024749756,11.075912237167358,
48,14.025432999999987,1.0,17.198063850402832,12.433009624481201,
49,15.624460999999993,0.9800000000000001,14.681800842285156,9.294371128082275,
50,14.911672000000005,0.975,22.98596715927124,8.923178315162659,
51,15.534359000000013,0.99,19.76382303237915,10.687872409820557,
52,16.360114000000006,0.9800000000000001,14.77061915397644,9.81274127960205,
53,14.338081999999995,0.99,16.15755558013916,10.674588441848755,
54,13.517762999999999,0.99,21.42842960357666,11.882064819335938,
55,15.280157999999995,1.0,18.950441360473633,9.518090724945068,
56,13.466635999999994,0.9800000000000001,19.10879135131836,10.372304439544678,
57,15.284047999999993,0.9800000000000001,21.99513530731201,9.55541181564331,
58,15.091391000000005,0.97,24.202134132385254,12.80410885810852,
59,14.193893000000006,0.985,15.812705516815186,22.053794622421265,
60,15.259925,0.9800000000000001,14.088934898376465,14.459045648574829,
61,14.758498999999992,0.985,17.25608730316162,10.771904110908508,
62,14.115847999999996,0.985,19.442134380340576,13.367626905441284,
63,16.504268999999997,0.9949999999999999,19.252302646636963,9.447740316390991,
64,14.856577000000001,0.985,15.244542121887207,8.800862312316895,
65,15.346859000000006,0.9949999999999999,16.450324773788452,8.190576910972595,
